x,y,z,theta1,theta2,theta3
0.39102883267036237,0.7725367408977445,0.5789143674689945,0.8105375558706033,0.7474957404387238,0.3619841215110326
0.32973896185276363,0.6261870545665592,0.21670339320283794,0.8984900619250011,0.9007538138061856,0.4868594294588671
0.5971066482501217,0.7664166289775594,0.5626197299189826,0.6943711722418456,0.7332520285641693,0.3980635092417585
0.4833070168342537,0.8205560878328265,0.7116257766557668,0.7582805263437608,0.8017301099993737,0.16909417166688812
0.23347298433004227,0.45313374153028474,0.7729896655383575,0.027702688955871572,0.6561304709227926,0.3372162085298487
0.41901794098431167,0.7583413269249917,0.3160958940496088,0.7983461201590624,0.8737180433880246,0.39601737265948256
0.6987382080767628,0.43121770980625473,0.27664130504824636,0.44697089299366705,0.8402847036539146,0.5308172511091946
0.6664200242764016,0.48228767737675615,0.591793893515346,0.48312443922899234,0.492711138682565,0.6814756833674126
0.17709990355828886,0.5314523966921854,0.6349809320218692,0.9845461106463401,0.8136531445216494,0.21086934378384967
0.7458911497050325,0.432385723464088,0.2567336796471912,0.45729167491008066,0.904639488668158,0.40673945015071156
0.5500213066035042,0.7669167056219147,0.2535966908604891,0.7205156899676219,0.9298878086936015,0.3548289156638738
0.46778919576957434,0.8361825374809211,0.6197957840899528,0.7652027738120889,0.8703181251810499,0.12894447510460397
0.6947835405201391,0.3636762261987748,0.5831238759290767,0.40281349218833484,0.6351972459313605,0.5225541803775882
0.44354225408764436,0.528473049902238,0.18923931441232644,0.9256584745861581,0.9447971346629868,0.6940830181364769
0.43528679984476026,0.3199647779702618,0.9185495174997345,0.19508098747962424,0.5006328101841306,0.4035892827856408
0.4193848694534581,0.5864296882787173,0.16425056700952745,0.869462311782734,0.9358079495249093,0.6101404893085653
0.4904495990895482,0.5485313079590874,0.29882607685142293,0.7809247020074536,0.8076373519033072,0.8129549105180401
0.5975443614425732,0.3626398949795333,0.6970141087277593,0.3482775939033676,0.44595093684367215,0.6333882761885854
0.4770333287183871,0.6703835798722755,0.42584105755659585,0.7713245874803524,0.6495551758392534,0.6763529866508279
0.5449439562253577,0.5624562047470445,0.87027810996503,0.6507247902401574,0.24854748336902047,0.6212295293214117
0.4265551928449781,0.6764839046292412,0.1742715053878322,0.81276367142826,0.9313666648509815,0.497000036947816
0.19410511351296567,0.4575678391781345,0.399966119046702,0.02193716399350775,0.8783936678444906,0.2992994276971544
0.5080931398915425,0.16989321611787878,0.4673671388992202,0.2539011777480666,0.8921441205005793,0.2152002587732226
0.25613311821953466,0.597114702487946,0.5642057142172651,0.9396837544295208,0.6910922992923446,0.460465597894907
0.6742182239843669,0.2650079616372285,0.2711999859537133,0.35153464157147146,0.9490079902526959,0.2941008202317487
0.6224930111805521,0.42208492879168436,0.5708741313067315,0.40983464044090356,0.45815899128535376,0.7334838648323938
0.4132039288044457,0.4646723700838111,0.9492496345588912,0.06152012675851573,0.31949251087077934,0.5173144729618095
0.7136335223735509,0.35384292180590204,0.19917575348956573,0.4045057542864059,0.9643555323204186,0.35068107759185213
0.42504212810369846,0.21741939661007148,0.6701559418166003,0.20873264426937224,0.7177579130307864,0.3320531212713451
0.30541989903339783,0.612928202724339,0.5583799393350842,0.9163068374266065,0.6252561434233055,0.5588709159291116
0.6098238413307575,0.7855129830087151,0.23758562295126706,0.6915570522986271,1.0129251934623904,0.20221651780456373
0.3037094344168617,0.6337896965350528,0.2683804459466437,0.9047834635505306,0.8739134691679888,0.46095389429329964
0.7375969873569337,0.3654264036251529,0.700848303699931,0.4179806344029046,0.6672212832303398,0.37965804208299747
0.35285784911612805,0.5697172750470252,0.8860498740087571,0.9295777355821857,0.43218402807477446,0.49326227018201707
0.5296761378630738,0.7115661955498132,0.6311162417267177,0.7278202353345453,0.5659925870597229,0.5671359058471112
0.4347306809885122,0.27524538211781135,0.8698738075124308,0.20501824155774762,0.5816340115154089,0.35452704188939643
0.6458936523179823,0.6325883681851663,0.49205004255838536,0.6174016902914953,0.6241301634330447,0.628791071898332
0.524622194727116,0.7851570667874952,0.24845155913142147,0.7362915955126067,0.9585571646579818,0.3001780365710032
0.8197575161234887,0.43499395708723443,0.4819917695835412,0.46807914752706015,0.8722175590235044,0.2375595616754123
0.5483383492214968,0.4198992566695815,0.568814044949144,0.3364158248631419,0.3064321522160123,0.8398352350887051
0.6579038510855647,0.349040824436352,0.3233509648084735,0.3785779395304493,0.8030794285459433,0.5370952889692884
